episode_id,task_id,episode_seed,initial_state_index,initial_state_sha256,episode_success,action_token_ids,decoded_action_chunk_sha256,decoded_action_chunk_json,reasoning_sha256,state_before_sha256,state_before_ee_position
libero_90-task45-episode0-seed142,45,142,13,0df8f46f9826565a808f77d4c5775fabea1114315750d4e70c5be51e8ba08029,true,"[151833,151736,151718,151908,151716,151749,151903]",22159352b142acf369d86bfbb22ac05fabe5c9ff1ca359370954e380634849b2,"[[-0.003122768935222453,0.11771025270626012,0.012238667509819834,0.0005596327443024851,0.0015157019948901507,-0.00015930228834193372,0.9908393621444702],[-0.009264398887161462,0.12556944324664698,0.010090292839521453,0.00045102751429126897,0.0011686090797411453,-0.00020692331328753255,0.9916050434112549],[-0.016830666264501914,0.1322997130737491,0.001692269716699002,0.00030199408199615974,0.0004562304644650794,-0.00010937973645397392,0.9919864535331726],[-0.02472144125569109,0.14409967124294099,-0.006473312218417959,0.0003568273113891962,-0.00011103288504443753,0.0005613750302355669,0.9917833209037781],[-0.024267854569213654,0.15339107615837122,-0.008685407552576407,0.00046840398197001143,-0.0005344322192826212,0.0008869007555709629,0.9919614791870117],[-0.02218148824548649,0.16307259113688133,-0.005632876521644903,0.00034248688081417455,-0.00035241499446669877,0.00021769905177748683,0.9917036294937134],[-0.015379630314670933,0.17250882671945078,0.005730423458288669,0.0004448077908629777,-0.0005621583413670805,-0.0004873353682324222,0.9919419288635254],[-0.0051838403517621146,0.18450793986829694,0.023292701131481408,0.0005915711163875237,-0.0003240533165751458,-0.001286189756445566,0.9921767711639404],[0.007407770209541198,0.19491207070196026,0.039103834493914746,0.0008399355620092308,-0.000480419906239149,-0.0018060167481994682,0.9916254281997681],[0.016752538844770015,0.19923228852874786,0.05018653422399666,0.0007902331430407195,3.9573980117779683e-05,-0.0018270860111027076,0.990942120552063]]",aed785f93a3cb122d1c9d95e154dccded62a28386bef024626834be3a35face0,a537fa6dde38b4cd5e2ec48086c6452d597f2079374cd9134b7f1b4c6e493f93,"[-0.2029292379058859,-0.005621351986240949,1.1845126639781067]"
libero_90-task45-episode1-seed143,45,143,14,3b7c6255a992c81060563571bc05634e7449b3151298142ab0ce33f8b7b383e2,true,"[151833,151736,151718,151908,151716,151729,151738]",69ea70d16614f666cb048ceba4f050fa50ea53ea320abb189097bf65ee4c2c46,"[[0.02227583412834022,0.10239100157441783,0.02294772499243436,0.0005551386711428741,0.0012151039592538382,-0.0004936037546201533,0.9888874292373657],[0.015398135620651843,0.11660070424781566,0.020403594219601473,0.00046374380343694455,0.0008855583427163083,-0.0002711041052574359,0.9897046089172363],[0.00714837601297269,0.13319883169522484,0.01046289764687458,0.0004611599420720758,0.0005200343091615878,3.550419130782245e-05,0.9900701642036438],[-0.0002836915077359947,0.1564720846675982,0.001338775648292767,0.0006682379743137012,0.0003222473558821548,0.0007588759804519896,0.9898390173912048],[-0.0017119487976913206,0.17359603046067207,-0.003752434411381955,0.0009888305731597935,8.98921250325202e-05,0.001382121991802876,0.9899035692214966],[-0.002791639617921504,0.1859674188983007,-0.0065523760755468174,0.0008374624375599993,0.00035094667279622627,0.001294925930409363,0.9889262914657593],[0.0007828441949691012,0.19455055777697794,-0.0041673012528633535,0.0006920279550231001,-7.139371703601682e-06,0.0010629769224621555,0.9892602562904358],[0.009551568774543995,0.20213597428202945,0.0018745861662523566,0.0006562045628144553,2.8809253635131427e-05,0.0006272211547084794,0.9894136786460876],[0.020688788389600532,0.2077614105910186,0.00692418941713413,0.0007510968714392607,-0.00027729031195633524,0.0003051757871883609,0.9888784885406494],[0.028186278340417203,0.2088503568101885,0.010183280235025904,0.0006866941269199067,0.00026357761043982464,0.0004076592267274748,0.9882962703704834]]",52eec1d79c39b4dd50f23b611e1d170f1c89647ef73e9445f6d02282e8bde9ed,3d27b48fd4c9922ef3baf5484ae443cd76242ca2fda3f721fc031d0571854243,"[-0.20742216255373208,-0.0038013016223466646,1.17768995184852]"
libero_90-task45-episode2-seed144,45,144,15,97587f5c047ce2f5ac0803e21e67e7b4b44409f688e23a78e98ed81680d4757f,true,"[151790,151736,151905,151803,151844,151701,151852]",fea70de7a10ef27c398b9a0fb2804a0bacdd98636a3e82f928df5a40f05a4183,"[[0.06107764787300063,0.2328575004950295,-0.0008864787946833985,0.0009336559049435422,0.028100902100021585,-0.00035062841017641233,0.9879016876220703],[0.08022677550773238,0.2758082494447933,0.010705986246279053,0.0007035538223256754,0.026382220169807624,-0.00012143000759934353,0.9889141321182251],[0.10698658007762418,0.3329084318306741,0.015730909342863697,0.0006598311968015746,0.02064338956517986,0.00047223296232168366,0.9891154170036316],[0.13654771836532476,0.40414441532519163,0.021775745275988356,0.000711868319074771,0.014027055002145516,0.0015028118192681461,0.9890121221542358],[0.1589296057701226,0.4626240252541436,0.02475429044613975,0.000885577627404377,0.00795996975371338,0.0020165575406458913,0.9888744354248047],[0.16837674594072283,0.5153687302594534,0.022049411057707857,0.0006983676434433317,0.002655710362745367,0.002083339245176674,0.9887027144432068],[0.16775148055607403,0.560796052867687,0.01652154791415228,0.0008258719737233022,0.0006416340100656726,0.0029995902190513846,0.9892295002937317],[0.16031981033757248,0.5971166732230415,0.004053592620977042,0.0004683855258174052,0.0009279419706018643,0.0037067951847955527,0.9892822504043579],[0.15164061118867167,0.6256081351579468,-0.013689581846875853,0.0002685053930921999,0.0009441089214448084,0.004043510447623078,0.9888890981674194],[0.14114865450268965,0.6391731209903639,-0.031196984398235372,-9.03006697250408e-05,0.0014277768212025421,0.004639605925694568,0.9887552857398987]]",c56807136466f771d3055ff41dc7f716a7190d2212c40dd0737df990791bcc37,db45270060b0ce5ad4e13c4301ba24d2408ff52414900c8d8937d33185459839,"[-0.21545504875689758,0.007780535521461995,1.1743545405745643]"
libero_90-task46-episode0-seed145,46,145,13,b93252a1ec6d6e9e882e9d83c0e2b218a0fb4a0fb45a617f4eba297bb11da9f9,true,"[151855,151777,151683,151825,151881,151892,151920]",4019279ec34a042cd1cacd5c3a3966c0f302867dd1c96a23e501bee1c67af03a,"[[0.06711672971080951,0.002396649522751204,0.015188000550438119,-0.0033832474177242222,-0.002835273338234856,-0.01090058466314403,0.9895037412643433],[0.08953349142045575,0.009116054487350311,0.01892671631378562,-0.0034922955953979873,-0.0027171394025913287,-0.01228705817410436,0.9903147220611572],[0.12269643908395977,0.014958788046399718,0.0114375453331661,-0.0032867309676700707,-0.0015929007631996228,-0.01424227080224405,0.990496039390564],[0.16879311865379876,0.024886709906581927,0.007112129884148999,-0.0031177464344076533,-0.00026371523713919487,-0.01696535140708022,0.9903372526168823],[0.2300672722724144,0.018721412929636472,0.005012351092887002,-0.003267804183172407,8.828967949625621e-06,-0.021345550122017443,0.9904553890228271],[0.2971598725698108,-0.013897620520033627,0.0005726534249674842,-0.003278130400555579,0.00029351824728962583,-0.027889614529600593,0.9896358251571655],[0.3725720693739625,-0.06412198492075305,-0.0015906276217094728,-0.002270101485586151,0.0013386103275792038,-0.03603804904362207,0.9896832704544067],[0.44868237030073743,-0.12902216484611984,-0.0013727105956036212,-0.0011194526513522707,0.0034965109732922883,-0.04544635437517286,0.9896811842918396],[0.5120842096726221,-0.1856045237851589,-0.002811148615080583,0.00038057115171707956,0.004843680742581569,-0.051511719890346086,0.9895249605178833],[0.5439195940833343,-0.21671298260145022,-0.004642721835750763,0.0009381868904083657,0.005924671795412451,-0.05423511859240193,0.9890144467353821]]",883d5ea5412fb153ab46c45f8c80c8b99a7cb12ffa90317ec454f2a62ce860f8,b9dc4ac9a95e88a99f03374735dc4bced55168d8e661b558462e899f5845d3a5,"[-0.06176455566549089,0.007018845872618095,0.6748319011548731]"
libero_90-task46-episode1-seed146,46,146,14,3d6a873b2e29c99fc9baad0efe5fe7d5c9a1a47caf7ad7128672f58c68c651ed,true,"[151804,151894,151708,151765,151672,151719,151820]",b5f056445a79f6ece92875c0315b4641c1f755fdca4f62969f449655193fe8ee,"[[0.18177298176085088,-0.146307546096196,-0.03172777152195749,0.00038149395934738983,0.009566962681390123,-0.028760546005472065,0.9877212643623352],[0.1934252374704215,-0.1570965595590934,-0.0229277130538037,0.00041955977409768863,0.008188223663495364,-0.03147964103926171,0.9882886409759521],[0.20604832319546773,-0.17574891475984344,-0.018906977385711343,0.000532409919208332,0.0048177222600855885,-0.03543317782460775,0.9885144829750061],[0.22532825154572578,-0.1913218501812608,-0.016822924002497075,0.0005831458827227909,0.0016860607428696994,-0.04037382641741161,0.9883697628974915],[0.2605213693429924,-0.21186505020299506,-0.01560300363235001,0.0006418733603157367,0.00029755998500036185,-0.04601934102581495,0.9884884357452393],[0.30267354431103044,-0.243654151655619,-0.021786856540785493,0.00014058579937858973,6.94153113727225e-05,-0.05314198685278626,0.987737774848938],[0.35722031209032323,-0.283587902536091,-0.030541431450245682,-0.0008738104882399789,-0.00026677384946083293,-0.060845815011706605,0.9877043962478638],[0.4159753048475743,-0.3286606308817852,-0.04565420380944829,-0.002578882146764272,-0.00028675413514633874,-0.06911931786786418,0.9878553748130798],[0.46528562953684727,-0.3638458731055749,-0.06289847878656474,-0.0037080387912882262,-0.0008788240222514787,-0.07441000438351963,0.9877225160598755],[0.4871105875366233,-0.37953350457549107,-0.07630176824591217,-0.00419158998957081,-0.00046210795454726394,-0.07663967877743616,0.987346887588501]]",20f586aae6e42111265d10a93125855b7433ff4c4f4f89bb8b4498420c1bbcb2,b85a1f53239804bd50a80dc2ce50bba4f4206e5243c9537b7d7b1d66575b7a20,"[-0.06359091717328309,-0.020878183445218204,0.6816288047743753]"
libero_90-task46-episode2-seed147,46,147,15,88b71781297bd509e81be816b88079fa0c67ac25b792aad1bc6ba81eaee98128,true,"[151804,151736,151846,151828,151827,151859,151802]",d107aeda45e38d095fc48a7e07164697b41a7878ba4c08dbbe7698fe6be6e37d,"[[0.20153470525429285,-0.029108069278791504,-0.048691009432332066,1.4890172054027317e-05,0.0005148803487884379,0.0012327098565609873,0.9875444173812866],[0.22173381433309913,-0.04613863875356117,-0.031155923610555192,9.98083546077666e-06,0.0002916215104278308,0.0010024074695156315,0.988228440284729],[0.24189345805933016,-0.0745422593001166,-0.01778987279109856,0.0004062898003738269,0.00039024189668168674,0.0002906930078925285,0.9884402751922607],[0.26513201731208724,-0.10193324391178038,-0.004410062239600165,0.000748965185813244,0.0006372844250108756,-0.0005426842844560298,0.9882349967956543],[0.2941701293164414,-0.1302051536251625,0.006871443777640707,0.001093061695003339,0.0005260125059720622,-0.002008962774352696,0.9885369539260864],[0.32125095406969706,-0.16040870264326657,0.014568867210670078,0.0007119975121430144,0.0005191703504863199,-0.005070648513733289,0.9878599643707275],[0.353264065001067,-0.1925760755587902,0.022005620164463835,0.0005880829035449509,0.0006818726371022876,-0.00802333917637199,0.9879516959190369],[0.38147684788713576,-0.2233045204342332,0.02065814926237408,0.0001862740051552514,0.0012305956320517453,-0.011346669234736595,0.9879111051559448],[0.404680179677527,-0.2462534162614105,0.01653672730108724,9.272899567069892e-05,0.001067615289770174,-0.013328377490115173,0.9876796007156372],[0.41477015481926927,-0.2564686419857054,0.012812699505673208,9.740905476895989e-06,0.0016408071832927362,-0.014089808676013504,0.9870555400848389]]",37c3a8d6ef714aab6d8e3c98dc9d39ced92321ac55bcae3f88ad55ea56dc520d,d3c8231ce34e44bde056e840b01faca37f2a883ebd631418602465c1b0b26d09,"[-0.058504933002829246,-0.004557554752221496,0.6932124443362482]"
libero_90-task47-episode0-seed148,47,148,13,9eda2d17e81e27267e71a7c6cce6786e1843681c1fff0301bc9741294fcd19de,true,"[151833,151780,151682,151898,151790,151763,151887]",175150ec971897ba44e9cd78a3ad82015f36931ceac2ee24d6724068b0a61608,"[[0.011631798986405428,-0.002137790593010891,-0.01736206524924455,0.00036035243653698146,0.0006206507378720971,1.3926512032469418e-07,0.9877286553382874],[0.009698879604011168,-0.0023534478638254086,-0.008605906878557334,0.00026163047624638835,0.0003083743642804393,-5.118694804906454e-06,0.9886749982833862],[0.006017300773953238,-0.006010396584414934,-0.0069048327038387924,0.0005500632291761676,0.0005030133302028617,0.00012298092671869654,0.9889092445373535],[0.0019112266079179818,-0.004299283238893281,-0.0043372230231568665,0.0010715418210645034,0.0008895107053916718,0.0006485149568256077,0.9886445999145508],[0.0006583561700672647,0.0003481104474190033,-0.002772927137186798,0.001616099831786899,0.000804723588501588,0.0010397558254258144,0.9888255596160889],[-0.0029772680380322214,0.015306668643901844,-0.0008283821482848452,0.0015282577734576641,0.0008967600138163334,0.0007579404003941193,0.9879202246665955],[-0.004097880985597158,0.03491108304615409,0.004261080643829018,0.0012624153513178804,0.0010120140872089678,0.0005428318334885773,0.9883618950843811],[-0.003447497272519584,0.05992876144247816,0.007747698459411367,0.0007217792730243033,0.0017762798757985365,0.00012028645615203004,0.9884597659111023],[-0.0009268354917058019,0.08264288399075781,0.00915282919100946,0.00030443029414017886,0.0019212163914943403,-6.409795284767483e-06,0.9878612756729126],[0.0013409213619226534,0.0945250461196423,0.01033884165005361,6.060606205959829e-05,0.0026732080085594134,0.000274226798874011,0.9871919751167297]]",d91d709dc61fb808723890136e2f45b9585f3eafff79637047dac50efb62eb77,aafb801119a93626f9b23c98b26624c2c0655caf8d6b5cac8b067578610d015e,"[-0.0638229593519231,-0.007622302613955719,0.6757203705628211]"
libero_90-task47-episode1-seed149,47,149,14,89cbd9becc0074de2ee38b6fc2e1d84497ee45eef0f9cf343d24bba94ac5ca86,true,"[151833,151736,151682,151847,151847,151839,151737]",eae18a9629127d1982da236b56df40908536f1a4befb9a3f19eb4b1d471caf3e,"[[-0.011553742494044172,0.06617574988560193,-0.011991183175609876,0.0006948517463718495,0.0011840808914200807,0.0008744762524024452,0.9905757308006287],[-0.019396752930997962,0.07701529520900863,-0.004891543656839303,0.0005290047590524871,0.0008472164525414883,0.0007668471225450446,0.9914934635162354],[-0.030105371753936794,0.08766409044639545,-0.001992171548039323,0.0004530761472305578,0.0005921798238261999,0.0008846366518309168,0.9917980432510376],[-0.0423153956176332,0.10472089958909692,-0.001423326752757248,0.0005383804845764395,0.0005040659695083605,0.0014254580600834288,0.9915232062339783],[-0.04910740928264978,0.12461589781395332,-0.001882148293816499,0.0006591298630025388,0.00022198842731313562,0.001377518937918154,0.9915707111358643],[-0.057133796760540534,0.15437485870840817,-0.005394429101698961,0.0005772952823466238,0.0004029728739425309,0.0003715271248925234,0.9909745454788208],[-0.06377020039442982,0.1884144729303472,-0.010119641209485053,0.0006661247448402907,-0.0001436647035149008,-0.0005512916209884366,0.9914351105690002],[-0.0697522472931702,0.2273122181716758,-0.01922902063802212,0.0004642698037862214,-0.000418919951343355,-0.00121106267779858,0.9916387796401978],[-0.07263855953861587,0.2609779171255866,-0.031286859473397044,0.00029232305803050807,-0.0011359361378993071,-0.0014562220761629163,0.9911824464797974],[-0.07407184932319488,0.2783645670940871,-0.04177750851090423,-3.667489391512291e-06,-0.0008189129568734188,-0.0012430595157777447,0.9906144738197327]]",5fa3d5b78f680c0f2dade6be4f4a6e5478e7fe55698655a464858eeebc58af08,42aa768dafb0addb81013a64cb14928eab4778b8bdf0fad69183378a53d24463,"[-0.054303076842317104,0.001092583153875807,0.6957513330778976]"
libero_90-task47-episode2-seed150,47,150,15,90a1b9ed0ddd111cc6bad615f47a7687d8e4eaefaa36010b8c263ee9968ed069,true,"[151864,151888,151896,151768,151905,151714,151871]",c345b65848ab14f3b02d51a393b020210ab92599c178372b7b4b0d6b5c9d4afa,"[[0.022542777066844266,0.21977938350119075,-0.021436310986388207,0.0006084031275643831,0.0011975864523208202,-0.0004280570157657593,0.9886525869369507],[-0.0048200881087865355,0.23074018479007918,-0.023696565382692825,0.00047348865201302104,0.0008679415301884319,-0.00038494548669909534,0.9894744157791138],[-0.044472040287333314,0.24144781428290685,-0.028677206167031954,0.0004605324328834648,0.00044913011443270534,-0.00016246454893753537,0.9899367690086365],[-0.08568980460888298,0.25762907950579006,-0.03563253230569785,0.0006855406173820189,0.00013887957497615844,0.0007760345187133311,0.9897902607917786],[-0.11325970837912003,0.26592778448403465,-0.04027343875367251,0.0008849408901394629,-0.00016496575361202304,0.0011534475140582146,0.9898742437362671],[-0.13382093634738368,0.26779151839811277,-0.04525839310480251,0.0008059301008322972,0.00011392407898824786,0.0007030031393959746,0.9892146587371826],[-0.141959098179548,0.26493744201701475,-0.046794077484463514,0.0008531778515041832,-0.00019704146075127937,0.00037291178337817144,0.9894654154777527],[-0.1383602464979532,0.26052979279668875,-0.05048883854823316,0.0005625395883379625,-0.0003291079713534373,-0.0005280705239520955,0.989596426486969],[-0.1278126675029725,0.25419824292370663,-0.05482588424695223,0.0004089751705780298,-0.0007624080733990013,-0.001249290478963161,0.9891059398651123],[-0.11897905022956579,0.24638671428014902,-0.057776746146686264,0.0003238184824529977,-0.00018143062123954223,-0.0012813808749481126,0.988667368888855]]",f32873f978670dc50d3e8b5211fe916f082fd5846efd25b2c7df20b8d2169ed4,c672a59e094110a7250aebb0cc77edbeb718e52655dee7717e88f2eff96e420a,"[-0.061717112165135674,0.0070747915373258,0.6795144143525974]"
libero_90-task48-episode0-seed151,48,151,13,6dcc4f49b012549c2fa4d60a6682139990c7a3d1993cf4810d0c6f186571cf22,true,"[151775,151780,151716,151890,151742,151914,151802]",744a78268014c022f4eebff7273d50478a038edcabd938b76cf2c52a4fa2dba3,"[[0.0007075333543724582,-0.1491262604248078,0.007342441589514692,0.00020407496434393657,0.018177313866942768,0.0003971807300793273,0.9862352013587952],[0.003325181018416501,-0.16962415601987857,0.006400609772100552,0.0002772074690460258,0.01795689516859511,0.0006085095535510732,0.9868729114532471],[0.0058161775677643135,-0.20223196586158565,-0.004401598912352256,0.00044820372294251953,0.017143681652299847,0.000647242567946904,0.9871342182159424],[0.008320373379326895,-0.23302575366010103,-0.01509427576158373,0.0006982753626803007,0.0161859387732477,0.0010952731460598386,0.9869362115859985],[0.012201751074883305,-0.26433951737821815,-0.025396656719408384,0.000981143585599309,0.015003089971770578,0.0016881689403334121,0.9870808124542236],[0.009731590819065161,-0.2960489260893695,-0.03827582051260947,0.0007896886865388364,0.014031305281605455,0.0012842603177496414,0.9855731725692749],[0.00763056845836374,-0.328315722746666,-0.047810823398549473,0.0007397740218153537,0.013434915601123976,0.0011103172733903932,0.9857097268104553],[0.004556773715840734,-0.3560351644516402,-0.05637964192544587,0.0006949532552111837,0.013681987921131622,0.0005354968858348741,0.9859214425086975],[0.0029639450227527675,-0.37485823124200124,-0.06498258677189028,0.0007860251402465046,0.013073820597099939,0.000492011124745062,0.9854257106781006],[0.0012285289819935485,-0.3812018759619207,-0.07161920038703329,0.0007203581492736255,0.013245241914944472,0.0007193383672063902,0.9850645065307617]]",bba491ffd495448e29ddb9d2ccf257e22b2a8a5cf474532ff04d7e4e66ed6e03,ee744356f10ef0f967b9dc6afe944a100fca6a1d8ed661283bda92420877cdf1,"[-0.058965378053282065,-0.004766286312785675,0.6869186040013713]"
libero_90-task48-episode1-seed152,48,152,14,c45031e0e1b3b01918d26d87f353a92761035d8d6f730f7605c4c8b388c75f37,true,"[151775,151846,151699,151913,151865,151734,151837]",cfc44948fd5d0688c7f58f23b2a07dadf6f92d9f8b78e1f4ed551e32b8ca70fd,"[[-0.03874201542198463,-0.2267592392140827,-0.040407923753747355,0.0004430821405942975,0.0009101066857652995,0.0007515597443994437,0.9886267781257629],[-0.028688503793919296,-0.22849397851061326,-0.03428675406905768,0.00040480408008902735,0.0016539552440519856,0.0002690436853534095,0.9892547130584717],[-0.016333508769308835,-0.2319925154859348,-0.03671676642932198,0.0004784902693693027,0.0041530699136984595,-0.0005127270110030224,0.9893693923950195],[-0.004437221215178866,-0.22871547820749072,-0.03694811557480193,0.0004929598930125678,0.008065889101189327,-0.0013043025863659352,0.9891999959945679],[0.00650249505824263,-0.23713584914602848,-0.03645735179864573,0.00047180914212585634,0.014604219119462414,-0.002831356356821857,0.9893523454666138],[0.006193393941092751,-0.259662296569374,-0.040058142628907945,0.00032356932439281394,0.02356432461010627,-0.006251537662777196,0.9886334538459778],[0.0018959084005985005,-0.2930322867655377,-0.04122209583499625,0.0007806543998380988,0.03305535753310096,-0.009700983912942718,0.9888545870780945],[-0.0067674869493963286,-0.33125979298887387,-0.04248558868994223,0.0009070052205801815,0.043132273604641114,-0.0135545633249059,0.9891012907028198],[-0.016608265317886506,-0.35996286349583073,-0.04755277382065515,0.0011344588452990578,0.05020720140473145,-0.015611342524127991,0.9885146617889404],[-0.025209725668258187,-0.37123336461540646,-0.052727088293693214,0.0010797086685927493,0.05243980964945649,-0.016260485391480728,0.9882746338844299]]",94e01eceecb37a07dca1c3500a28b633796af8ad70bb424ed0fd263e6580d9f1,77f25aa6b0d075581cbbb6a82047a4e7b8c2eabe6ed1ad519634cc059783fb11,"[-0.055532780452892616,-0.0010645416152640576,0.6889766590245378]"
libero_90-task48-episode2-seed153,48,153,15,9bdaf3576b1da7b629a151b18d85f596cd7da577a5563cbe421b55cbd82a809d,true,"[151775,151846,151756,151707,151749,151903,151684]",d733149b0d865a260558b3a11a143bf6b017715b9baa6a6005aa64aab86dfd72,"[[-0.03373371208823883,-0.36718241088102843,-0.030056619304218657,0.00026565391751454115,0.020238600099418136,0.0008155159971554582,0.9880920052528381],[-0.02395098398667983,-0.3693057740094474,-0.03489518539501546,0.00030505780332878984,0.021002081373808323,0.00016424000727077726,0.9883828163146973],[-0.010676322641934632,-0.37128266649148145,-0.05153632545096798,0.000508518429659599,0.022105664449469486,-0.0008160794889668921,0.9886133670806885],[0.002589774633012354,-0.36262050111290023,-0.0639390312211674,0.0006394556043243238,0.023398444544454833,-0.0021803236177522223,0.9884886145591736],[0.013286518534426861,-0.3664840872184527,-0.07101764892709639,0.0006425839221910756,0.024482921223665244,-0.004346621818548613,0.9887467622756958],[0.013881456517264468,-0.3835940931879378,-0.07229462850352775,0.0005751451405680008,0.025761798535370417,-0.008659926559348108,0.9881949424743652],[0.010382283544970505,-0.41005761828678544,-0.06426183890303605,0.0009589408340140437,0.02675288823317601,-0.013147118209703379,0.988165557384491],[0.0013668784394553768,-0.4404787208017069,-0.0495619131071976,0.0006995396091338257,0.02793313522806784,-0.018522736683012297,0.9884392619132996],[-0.006887516360640333,-0.4610511842031073,-0.037247608155155376,0.000686094301960205,0.027684096657281998,-0.0214765687533216,0.9878416061401367],[-0.012816413053004183,-0.46614301226501453,-0.029590098865469372,0.0006219868558825503,0.02774564626497522,-0.022413084391249782,0.9876785278320312]]",04aaea4594ba18e0a7b3d1e5479227aceec8ee2fa2771918fe2048deb300237e,bee0248d4b6efa163dadb7cf4b10b06b7d6ad9cba47bc38ea1f920e1fd46d93b,"[-0.06281988696779887,-0.013559364931787311,0.678952827826357]"
libero_90-task49-episode0-seed154,49,154,13,116f38a42f5832e2447ea24dd0390545411b1b9b425fdfda1191d61d79c3d033,true,"[151804,151830,151713,151797,151752,151778,151751]",4aad92100f2da90cab3f3b278db9418c7f923b594e33e8dd8f13af63f7224135,"[[0.06154695006900468,-0.15930499661088504,0.0005670294075059701,-0.00029054069742606714,-0.03295716275977156,-0.02015706406290363,0.9870580434799194],[0.12023104645462723,-0.20972605602239014,0.009163148990040781,-0.00028522532547547996,-0.03114696079333612,-0.025556072037659305,0.9867558479309082],[0.20193712824542942,-0.2870403663444776,0.00503653982818264,0.00033169925961584745,-0.02501088794815587,-0.03356156863043935,0.9871374368667603],[0.28987326180160267,-0.3664073156900116,0.002304796201002546,0.0008951471425306945,-0.01802138282076271,-0.04392521347068268,0.9870263934135437],[0.37227329811419807,-0.4345999076992513,0.000774189817690285,0.0014538241099968374,-0.014528914285747874,-0.05483497510230606,0.9870338439941406],[0.4352419015015485,-0.485624018229025,-0.00797579851442265,0.0011851578965083043,-0.013901670356943896,-0.06629852528178404,0.9860562682151794],[0.48702097381656984,-0.526302678432522,-0.015799789641391726,0.001273332165584451,-0.019164876814997456,-0.0757737058758714,0.9859200119972229],[0.5185778935247711,-0.5499417492753977,-0.021643908213462737,0.00042203289854692017,-0.02768318164467587,-0.08614934485245662,0.9860635995864868],[0.5378304521674266,-0.5593461590107296,-0.03222847288236608,2.0242456309826906e-05,-0.03580950743032929,-0.09292453495753605,0.9867160320281982],[0.540145487983704,-0.5582249769495107,-0.04412255998602177,-6.572630252987821e-05,-0.037678349350528606,-0.09556055048218681,0.9858630895614624]]",45788dccbb9e75668ce52777e418da4f18e3f377171b378f3dcb20432f94ca5e,7bd7b1428ab87121460b32397c548680349f7f78cdd7933360b9d26027758000,"[-0.054981885876909824,-0.01556069772238738,0.6859650400663321]"
libero_90-task49-episode1-seed155,49,155,14,68f0aa61ef5cca2d73d4f98e426a8318d98996579d70a4f5ef02a48f6a2748eb,true,"[151804,151736,151775,151917,151905,151737,151733]",1ea5211f079f882774bc39c2e475735d9c54cd09a287132bc504a0f21b34d0f5,"[[0.20894209589346957,-0.035120233193666195,-0.01274884207168725,0.00031585465260342005,0.0009568796209435959,-0.012259832794420333,0.9882630109786987],[0.2467398386713242,-0.06766439134089808,0.0035255902049300403,0.00018653239129173826,0.0005636691875423594,-0.01221325961913955,0.9892740249633789],[0.2886365041754857,-0.12325415284145436,0.010456126985076253,-0.0002563137624178591,0.0003320786097731343,-0.013819051807265836,0.9897940158843994],[0.3260367681674481,-0.18696114536684405,0.014761776469811139,-0.0004628657943102077,0.00016297111228880112,-0.015075554536586822,0.9896619915962219],[0.35684508222803046,-0.22361852521044057,0.020783406505643143,-0.0005486961320053663,-9.312808629147185e-05,-0.015566434681350216,0.9895488023757935],[0.3443567260958922,-0.2237505947890739,0.020935200374992746,-0.00041052414551900895,0.0005726066910796135,-0.0168665167297668,0.9893474578857422],[0.302088980330268,-0.17844350315929347,0.005371523780866028,0.005300243190427212,0.001253088349287168,-0.01142858862460372,0.9894005656242371],[0.2716074252627081,-0.07392593459982777,-0.02264520173005735,0.023285726992869238,0.0048199268442914445,0.012865955546935481,0.989779531955719],[0.24565414417329734,-0.008514439895250803,-0.03701609520334159,0.03438188892239058,0.006538469746672604,0.023566427919613275,0.9894744157791138],[0.23475561489534869,0.0026820059115095773,-0.0371346363869236,0.03602991261320909,0.007178246041547709,0.025672343783474716,0.9886972904205322]]",19b619597187eb308f27e7416e7bcf5311c02de011d092d3b5f4d7458ce25ee9,69b41e5042f7bce6210e935dfabf466f7a24503f0f0736997c3ef459b5b6d410,"[-0.05242174658667502,0.00024403252121347083,0.6954419841815831]"
